Date,Sales,Region
28/06/2020,1629,west
29/06/2020,1722,north
29/06/2020,1662,south
29/06/2020,1662,east
29/06/2020,1503,west
30/06/2020,1794,north
30/06/2020,1572,south
30/06/2020,1668,east
30/06/2020,1647,west
1/07/2020,1632,north
1/07/2020,1578,south
1/07/2020,1650,east
1/07/2020,1797,west
2/07/2020,1734,north
2/07/2020,1734,south
2/07/2020,1581,east
2/07/2020,1665,west
3/07/2020,1695,north
3/07/2020,1701,south
3/07/2020,1584,east
3/07/2020,1518,west
4/07/2020,1737,north
4/07/2020,1656,south
4/07/2020,1695,east
4/07/2020,1563,west
5/07/2020,1788,north
5/07/2020,1746,south
5/07/2020,1647,east
5/07/2020,1527,west
6/07/2020,1548,north
6/07/2020,1572,south
6/07/2020,1569,east
6/07/2020,1527,west
7/07/2020,1500,north
7/07/2020,1791,south
7/07/2020,1656,east
7/07/2020,1743,west
8/07/2020,1563,north
8/07/2020,1722,south
8/07/2020,1758,east
8/07/2020,1524,west
9/07/2020,1788,north
9/07/2020,1713,south
9/07/2020,1596,east
9/07/2020,1716,west
10/07/2020,1587,north
10/07/2020,1509,south
10/07/2020,1698,east
10/07/2020,1515,west
11/07/2020,1500,north
11/07/2020,1689,south
11/07/2020,1554,east
11/07/2020,1509,west
12/07/2020,1746,north
12/07/2020,1572,south
12/07/2020,1773,east
12/07/2020,1596,west
13/07/2020,1680,north
13/07/2020,1764,south
13/07/2020,1782,east
13/07/2020,1728,west
14/07/2020,1557,north
14/07/2020,1515,south
14/07/2020,1695,east
14/07/2020,1500,west
15/07/2020,1542,north
15/07/2020,1740,south
15/07/2020,1647,east
15/07/2020,1596,west
16/07/2020,1515,north
16/07/2020,1731,south
16/07/2020,1605,east
16/07/2020,1791,west
17/07/2020,1794,north
17/07/2020,1677,south
17/07/2020,1641,east
17/07/2020,1773,west
18/07/2020,1623,north
18/07/2020,1707,south
18/07/2020,1749,east
18/07/2020,1797,west
19/07/2020,1614,north
19/07/2020,1653,south
19/07/2020,1674,east
19/07/2020,1779,west
20/07/2020,1797,north
20/07/2020,1560,south
20/07/2020,1638,east
20/07/2020,1716,west
21/07/2020,1572,north
21/07/2020,1767,south
21/07/2020,1689,east
21/07/2020,1734,west
22/07/2020,1668,north
22/07/2020,1728,south
22/07/2020,1668,east
22/07/2020,1584,west
23/07/2020,1692,north
23/07/2020,1710,south
23/07/2020,1758,east
23/07/2020,1545,west
24/07/2020,1530,north
24/07/2020,1530,south
24/07/2020,1575,east
24/07/2020,1776,west
25/07/2020,1794,north
25/07/2020,1647,south
25/07/2020,1611,east
25/07/2020,1704,west
26/07/2020,1569,north
26/07/2020,1659,south
26/07/2020,1575,east
26/07/2020,1788,west
27/07/2020,1602,north
27/07/2020,1620,south
27/07/2020,1530,east
27/07/2020,1608,west
28/07/2020,1800,north
28/07/2020,1506,south
28/07/2020,1608,east
28/07/2020,1581,west
29/07/2020,1533,north
29/07/2020,1686,south
29/07/2020,1773,east
29/07/2020,1644,west
30/07/2020,1722,north
30/07/2020,1584,south
30/07/2020,1596,east
30/07/2020,1512,west
31/07/2020,1527,north
31/07/2020,1530,south
31/07/2020,1533,east
31/07/2020,1530,west
1/08/2020,1788,north
1/08/2020,1596,south
1/08/2020,1680,east
1/08/2020,1671,west
2/08/2020,1656,north
2/08/2020,1716,south
2/08/2020,1623,east
2/08/2020,1596,west
3/08/2020,1665,north
3/08/2020,1650,south
3/08/2020,1503,east
3/08/2020,1665,west
4/08/2020,1539,north
4/08/2020,1659,south
4/08/2020,1602,east
4/08/2020,1719,west
5/08/2020,1749,north
5/08/2020,1548,south
5/08/2020,1653,east
5/08/2020,1662,west
6/08/2020,1770,north
6/08/2020,1710,south
6/08/2020,1509,east
6/08/2020,1545,west
7/08/2020,1740,north
7/08/2020,1524,south
7/08/2020,1641,east
7/08/2020,1710,west
8/08/2020,1728,north
8/08/2020,1695,south
8/08/2020,1716,east
8/08/2020,1785,west
9/08/2020,1617,north
9/08/2020,1752,south
9/08/2020,1734,east
9/08/2020,1521,west
10/08/2020,1545,north
10/08/2020,1722,south
10/08/2020,1647,east
10/08/2020,1530,west
11/08/2020,1632,north
11/08/2020,1620,south
11/08/2020,1551,east
11/08/2020,1557,west
12/08/2020,1737,north
12/08/2020,1749,south
12/08/2020,1704,east
12/08/2020,1671,west
13/08/2020,1500,north
13/08/2020,1500,south
13/08/2020,1701,east
13/08/2020,1785,west
14/08/2020,1542,north
14/08/2020,1791,south
14/08/2020,1716,east
14/08/2020,1665,west
15/08/2020,1740,north
15/08/2020,1632,south
15/08/2020,1560,east
15/08/2020,1689,west
16/08/2020,1749,north
16/08/2020,1605,south
16/08/2020,1629,east
16/08/2020,1728,west
17/08/2020,1554,north
17/08/2020,1629,south
17/08/2020,1698,east
17/08/2020,1635,west
18/08/2020,1761,north
18/08/2020,1566,south
18/08/2020,1692,east
18/08/2020,1563,west
19/08/2020,1662,north
19/08/2020,1635,south
19/08/2020,1674,east
19/08/2020,1602,west
20/08/2020,1686,north
20/08/2020,1506,south
20/08/2020,1515,east
20/08/2020,1779,west
21/08/2020,1557,north
21/08/2020,1551,south
21/08/2020,1521,east
21/08/2020,1710,west
22/08/2020,1563,north
22/08/2020,1683,south
22/08/2020,1791,east
22/08/2020,1773,west
23/08/2020,1716,north
23/08/2020,1731,south
23/08/2020,1593,east
23/08/2020,1788,west
24/08/2020,1785,north
24/08/2020,1647,south
24/08/2020,1755,east
24/08/2020,1665,west
25/08/2020,1545,north
25/08/2020,1755,south
25/08/2020,1605,east
25/08/2020,1548,west
26/08/2020,1533,north
26/08/2020,1752,south
26/08/2020,1758,east
26/08/2020,1767,west
27/08/2020,1761,north
27/08/2020,1671,south
27/08/2020,1551,east
27/08/2020,1686,west
28/08/2020,1788,north
28/08/2020,1551,south
28/08/2020,1554,east
28/08/2020,1623,west
29/08/2020,1698,north
29/08/2020,1659,south
29/08/2020,1593,east
29/08/2020,1674,west
30/08/2020,1800,north
30/08/2020,1554,south
30/08/2020,1713,east
30/08/2020,1611,west
31/08/2020,1797,north
31/08/2020,1581,south
31/08/2020,1623,east
31/08/2020,1515,west
1/09/2020,1797,north
1/09/2020,1704,south
1/09/2020,1539,east
1/09/2020,1617,west
2/09/2020,1737,north
2/09/2020,1635,south
2/09/2020,1671,east
2/09/2020,1632,west
3/09/2020,1575,north
3/09/2020,1713,south
3/09/2020,1581,east
3/09/2020,1719,west
4/09/2020,1533,north
4/09/2020,1539,south
4/09/2020,1569,east
4/09/2020,1743,west
5/09/2020,1620,north
5/09/2020,1743,south
5/09/2020,1563,east
5/09/2020,1764,west
6/09/2020,1638,north
6/09/2020,1734,south
6/09/2020,1794,east
6/09/2020,1782,west
7/09/2020,1509,north
7/09/2020,1749,south
7/09/2020,1608,east
7/09/2020,1794,west
8/09/2020,1710,north
8/09/2020,1536,south
8/09/2020,1539,east
8/09/2020,1512,west
9/09/2020,1578,north
9/09/2020,1575,south
9/09/2020,1551,east
9/09/2020,1650,west
10/09/2020,1662,north
10/09/2020,1767,south
10/09/2020,1596,east
10/09/2020,1710,west
11/09/2020,1764,north
11/09/2020,1722,south
11/09/2020,1611,east
11/09/2020,1656,west
12/09/2020,1602,north
12/09/2020,1686,south
12/09/2020,1599,east
12/09/2020,1800,west
13/09/2020,1503,north
13/09/2020,1554,south
13/09/2020,1554,east
13/09/2020,1575,west
14/09/2020,1647,north
14/09/2020,1776,south
14/09/2020,1788,east
14/09/2020,1791,west
15/09/2020,1542,north
15/09/2020,1782,south
15/09/2020,1620,east
15/09/2020,1641,west
16/09/2020,1590,north
16/09/2020,1734,south
16/09/2020,1710,east
16/09/2020,1641,west
17/09/2020,1611,north
17/09/2020,1581,south
17/09/2020,1596,east
17/09/2020,1539,west
18/09/2020,1764,north
18/09/2020,1584,south
18/09/2020,1701,east
18/09/2020,1518,west
19/09/2020,1692,north
19/09/2020,1743,south
19/09/2020,1737,east
19/09/2020,1590,west
20/09/2020,1623,north
20/09/2020,1521,south
20/09/2020,1590,east
20/09/2020,1677,west
21/09/2020,1776,north
21/09/2020,1629,south
21/09/2020,1776,east
21/09/2020,1728,west
22/09/2020,1776,north
22/09/2020,1629,south
22/09/2020,1539,east
22/09/2020,1563,west
23/09/2020,1506,north
23/09/2020,1698,south
23/09/2020,1734,east
23/09/2020,1557,west
24/09/2020,1527,north
24/09/2020,1761,south
24/09/2020,1560,east
24/09/2020,1650,west
25/09/2020,1533,north
25/09/2020,1602,south
25/09/2020,1743,east
25/09/2020,1617,west
26/09/2020,1536,north
26/09/2020,1773,south
26/09/2020,1521,east
26/09/2020,1542,west
27/09/2020,1737,north
27/09/2020,1509,south
27/09/2020,1626,east
27/09/2020,1584,west
28/09/2020,1671,north
28/09/2020,1680,south
28/09/2020,1599,east
28/09/2020,1776,west
29/09/2020,1674,north
29/09/2020,1728,south
29/09/2020,1551,east
29/09/2020,1641,west
30/09/2020,1614,north
30/09/2020,1773,south
30/09/2020,1509,east
30/09/2020,1740,west
1/10/2020,1614,north
1/10/2020,1599,south
1/10/2020,1785,east
1/10/2020,1506,west
2/10/2020,1689,north
2/10/2020,1659,south
2/10/2020,1785,east
2/10/2020,1701,west
3/10/2020,1515,north
3/10/2020,1545,south
3/10/2020,1599,east
3/10/2020,1512,west
4/10/2020,1524,north
4/10/2020,1779,south
4/10/2020,1500,east
4/10/2020,1755,west
5/10/2020,1773,north
5/10/2020,1743,south
5/10/2020,1662,east
5/10/2020,1596,west
6/10/2020,1788,north
6/10/2020,1503,south
6/10/2020,1779,east
6/10/2020,1563,west
7/10/2020,1554,north
7/10/2020,1734,south
7/10/2020,1629,east
7/10/2020,1608,west
8/10/2020,1794,north
8/10/2020,1674,south
8/10/2020,1662,east
8/10/2020,1788,west
9/10/2020,1536,north
9/10/2020,1521,south
9/10/2020,1656,east
9/10/2020,1551,west
10/10/2020,1593,north
10/10/2020,1590,south
10/10/2020,1671,east
10/10/2020,1707,west
11/10/2020,1569,north
11/10/2020,1773,south
11/10/2020,1674,east
11/10/2020,1536,west
12/10/2020,1677,north
12/10/2020,1605,south
12/10/2020,1653,east
12/10/2020,1749,west
13/10/2020,1578,north
13/10/2020,1638,south
13/10/2020,1515,east
13/10/2020,1683,west
14/10/2020,1680,north
14/10/2020,1755,south
14/10/2020,1584,east
14/10/2020,1590,west
15/10/2020,1518,north
15/10/2020,1701,south
15/10/2020,1716,east
15/10/2020,1563,west
16/10/2020,1638,north
16/10/2020,1689,south
16/10/2020,1515,east
16/10/2020,1632,west
17/10/2020,1509,north
17/10/2020,1791,south
17/10/2020,1509,east
17/10/2020,1776,west
18/10/2020,1524,north
18/10/2020,1716,south
18/10/2020,1578,east
18/10/2020,1713,west
19/10/2020,1656,north
19/10/2020,1725,south
19/10/2020,1554,east
19/10/2020,1524,west
20/10/2020,1569,north
20/10/2020,1758,south
20/10/2020,1758,east
20/10/2020,1614,west
21/10/2020,1740,north
21/10/2020,1521,south
21/10/2020,1722,east
21/10/2020,1605,west
22/10/2020,1749,north
22/10/2020,1638,south
22/10/2020,1710,east
22/10/2020,1668,west
23/10/2020,1635,north
23/10/2020,1533,south
23/10/2020,1635,east
23/10/2020,1575,west
24/10/2020,1737,north
24/10/2020,1593,south
24/10/2020,1707,east
24/10/2020,1536,west
25/10/2020,1689,north
25/10/2020,1680,south
25/10/2020,1605,east
25/10/2020,1617,west
26/10/2020,1746,north
26/10/2020,1518,south
26/10/2020,1656,east
26/10/2020,1542,west
27/10/2020,1581,north
27/10/2020,1716,south
27/10/2020,1683,east
27/10/2020,1518,west
28/10/2020,1746,north
28/10/2020,1587,south
28/10/2020,1644,east
28/10/2020,1731,west
29/10/2020,1770,north
29/10/2020,1692,south
29/10/2020,1557,east
29/10/2020,1524,west
30/10/2020,1773,north
30/10/2020,1689,south
30/10/2020,1776,east
30/10/2020,1686,west
31/10/2020,1581,north
31/10/2020,1758,south
31/10/2020,1755,east
31/10/2020,1668,west
1/11/2020,1665,north
1/11/2020,1551,south
1/11/2020,1770,east
1/11/2020,1593,west
2/11/2020,1734,north
2/11/2020,1500,south
2/11/2020,1740,east
2/11/2020,1686,west
3/11/2020,1551,north
3/11/2020,1752,south
3/11/2020,1746,east
3/11/2020,1581,west
4/11/2020,1773,north
4/11/2020,1788,south
4/11/2020,1545,east
4/11/2020,1506,west
5/11/2020,1644,north
5/11/2020,1605,south
5/11/2020,1686,east
5/11/2020,1539,west
6/11/2020,1725,north
6/11/2020,1599,south
6/11/2020,1659,east
6/11/2020,1575,west
7/11/2020,1653,north
7/11/2020,1641,south
7/11/2020,1587,east
7/11/2020,1758,west
8/11/2020,1785,north
8/11/2020,1695,south
8/11/2020,1581,east
8/11/2020,1734,west
9/11/2020,1788,north
9/11/2020,1593,south
9/11/2020,1593,east
9/11/2020,1512,west
10/11/2020,1638,north
10/11/2020,1734,south
10/11/2020,1695,east
10/11/2020,1638,west
11/11/2020,1695,north
11/11/2020,1533,south
11/11/2020,1731,east
11/11/2020,1689,west
12/11/2020,1713,north
12/11/2020,1596,south
12/11/2020,1686,east
12/11/2020,1515,west
13/11/2020,1581,north
13/11/2020,1521,south
13/11/2020,1677,east
13/11/2020,1635,west
14/11/2020,1749,north
14/11/2020,1542,south
14/11/2020,1602,east
14/11/2020,1557,west
15/11/2020,1686,north
15/11/2020,1638,south
15/11/2020,1794,east
15/11/2020,1659,west
16/11/2020,1773,north
16/11/2020,1671,south
16/11/2020,1626,east
16/11/2020,1725,west
17/11/2020,1686,north
17/11/2020,1521,south
17/11/2020,1734,east
17/11/2020,1530,west
18/11/2020,1698,north
18/11/2020,1770,south
18/11/2020,1752,east
18/11/2020,1662,west
19/11/2020,1566,north
19/11/2020,1590,south
19/11/2020,1635,east
19/11/2020,1698,west
20/11/2020,1683,north
20/11/2020,1653,south
20/11/2020,1527,east
20/11/2020,1524,west
21/11/2020,1593,north
21/11/2020,1656,south
21/11/2020,1623,east
21/11/2020,1638,west
22/11/2020,1596,north
22/11/2020,1575,south
22/11/2020,1656,east
22/11/2020,1725,west
23/11/2020,1767,north
23/11/2020,1650,south
23/11/2020,1641,east
23/11/2020,1632,west
24/11/2020,1602,north
24/11/2020,1632,south
24/11/2020,1743,east
24/11/2020,1617,west
25/11/2020,1725,north
25/11/2020,1761,south
25/11/2020,1791,east
25/11/2020,1620,west
26/11/2020,1770,north
26/11/2020,1791,south
26/11/2020,1665,east
26/11/2020,1743,west
27/11/2020,1632,north
27/11/2020,1587,south
27/11/2020,1680,east
27/11/2020,1656,west
28/11/2020,1746,north
28/11/2020,1599,south
28/11/2020,1719,east
28/11/2020,1794,west
29/11/2020,1758,north
29/11/2020,1557,south
29/11/2020,1647,east
29/11/2020,1740,west
30/11/2020,1635,north
30/11/2020,1584,south
30/11/2020,1614,east
30/11/2020,1749,west
1/12/2020,1587,north
1/12/2020,1719,south
1/12/2020,1620,east
1/12/2020,1656,west
2/12/2020,1554,north
2/12/2020,1755,south
2/12/2020,1737,east
2/12/2020,1548,west
3/12/2020,1572,north
3/12/2020,1560,south
3/12/2020,1746,east
3/12/2020,1788,west
4/12/2020,1638,north
4/12/2020,1626,south
4/12/2020,1518,east
4/12/2020,1773,west
5/12/2020,1707,north
5/12/2020,1614,south
5/12/2020,1722,east
5/12/2020,1524,west
6/12/2020,1560,north
6/12/2020,1617,south
6/12/2020,1566,east
6/12/2020,1515,west
7/12/2020,1509,north
7/12/2020,1545,south
7/12/2020,1596,east
7/12/2020,1671,west
8/12/2020,1686,north
8/12/2020,1785,south
8/12/2020,1800,east
8/12/2020,1590,west
9/12/2020,1788,north
9/12/2020,1788,south
9/12/2020,1584,east
9/12/2020,1665,west
10/12/2020,1620,north
10/12/2020,1725,south
10/12/2020,1569,east
10/12/2020,1533,west
11/12/2020,1503,north
11/12/2020,1713,south
11/12/2020,1650,east
11/12/2020,1776,west
12/12/2020,1629,north
12/12/2020,1662,south
12/12/2020,1623,east
12/12/2020,1590,west
13/12/2020,1650,north
13/12/2020,1647,south
13/12/2020,1683,east
13/12/2020,1530,west
14/12/2020,1746,north
14/12/2020,1551,south
14/12/2020,1548,east
14/12/2020,1767,west
15/12/2020,1785,north
15/12/2020,1734,south
15/12/2020,1578,east
15/12/2020,1596,west
16/12/2020,1779,north
16/12/2020,1770,south
16/12/2020,1581,east
16/12/2020,1614,west
17/12/2020,1506,north
17/12/2020,1533,south
17/12/2020,1677,east
17/12/2020,1737,west
18/12/2020,1635,north
18/12/2020,1800,south
18/12/2020,1794,east
18/12/2020,1653,west
19/12/2020,1719,north
19/12/2020,1674,south
19/12/2020,1575,east
19/12/2020,1650,west
20/12/2020,1707,north
20/12/2020,1692,south
20/12/2020,1614,east
20/12/2020,1563,west
21/12/2020,1575,north
21/12/2020,1506,south
21/12/2020,1599,east
21/12/2020,1686,west
22/12/2020,1518,north
22/12/2020,1677,south
22/12/2020,1722,east
22/12/2020,1566,west
23/12/2020,1677,north
23/12/2020,1542,south
23/12/2020,1785,east
23/12/2020,1671,west
24/12/2020,1725,north
24/12/2020,1506,south
24/12/2020,1563,east
24/12/2020,1668,west
25/12/2020,1782,north
25/12/2020,1557,south
25/12/2020,1797,east
25/12/2020,1563,west
26/12/2020,1554,north
26/12/2020,1650,south
26/12/2020,1698,east
26/12/2020,1737,west
27/12/2020,1770,north
27/12/2020,1734,south
27/12/2020,1770,east
27/12/2020,1524,west
28/12/2020,1725,north
28/12/2020,1536,south
28/12/2020,1758,east
28/12/2020,1683,west
29/12/2020,1518,north
29/12/2020,1677,south
29/12/2020,1614,east
29/12/2020,1767,west
30/12/2020,1524,north
30/12/2020,1530,south
30/12/2020,1584,east
30/12/2020,1791,west
31/12/2020,1740,north
31/12/2020,1698,south
31/12/2020,1770,east
31/12/2020,1650,west
1/01/2021,1536,north
1/01/2021,1542,south
1/01/2021,1671,east
1/01/2021,1752,west
2/01/2021,1794,north
2/01/2021,1620,south
2/01/2021,1584,east
2/01/2021,1503,west
3/01/2021,1758,north
3/01/2021,1578,south
3/01/2021,1677,east
3/01/2021,1722,west
4/01/2021,1590,north
4/01/2021,1785,south
4/01/2021,1731,east
4/01/2021,1686,west
5/01/2021,1536,north
5/01/2021,1578,south
5/01/2021,1683,east
5/01/2021,1608,west
6/01/2021,1743,north
6/01/2021,1743,south
6/01/2021,1638,east
6/01/2021,1788,west
7/01/2021,1716,north
7/01/2021,1602,south
7/01/2021,1596,east
7/01/2021,1797,west
8/01/2021,1662,north
8/01/2021,1668,south
8/01/2021,1662,east
8/01/2021,1521,west
9/01/2021,1563,north
9/01/2021,1647,south
9/01/2021,1743,east
9/01/2021,1653,west
10/01/2021,1731,north
10/01/2021,1608,south
10/01/2021,1512,east
10/01/2021,1545,west
11/01/2021,1740,north
11/01/2021,1611,south
11/01/2021,1536,east
11/01/2021,1626,west
12/01/2021,1614,north
12/01/2021,1572,south
12/01/2021,1539,east
12/01/2021,1605,west
13/01/2021,1545,north
13/01/2021,1542,south
13/01/2021,1779,east
13/01/2021,1680,west
14/01/2021,1701,north
14/01/2021,1677,south
14/01/2021,1614,east
14/01/2021,1590,west
15/01/2021,2025,north
15/01/2021,2195,south
15/01/2021,2180,east
15/01/2021,2395,west
16/01/2021,2110,north
16/01/2021,2145,south
16/01/2021,2340,east
16/01/2021,2390,west
17/01/2021,2475,north
17/01/2021,2320,south
17/01/2021,2105,east
17/01/2021,2090,west
18/01/2021,2050,north
18/01/2021,2410,south
18/01/2021,2125,east
18/01/2021,2325,west
19/01/2021,2335,north
19/01/2021,2105,south
19/01/2021,2340,east
19/01/2021,2420,west
20/01/2021,2415,north
20/01/2021,2495,south
20/01/2021,2070,east
20/01/2021,2405,west
21/01/2021,2090,north
21/01/2021,2145,south
21/01/2021,2245,east
21/01/2021,2330,west
22/01/2021,2460,north
22/01/2021,2230,south
22/01/2021,2010,east
22/01/2021,2380,west
23/01/2021,2025,north
23/01/2021,2085,south
23/01/2021,2420,east
23/01/2021,2175,west
24/01/2021,2015,north
24/01/2021,2445,south
24/01/2021,2255,east
24/01/2021,2085,west
25/01/2021,2210,north
25/01/2021,2145,south
25/01/2021,2200,east
25/01/2021,2160,west
26/01/2021,2050,north
26/01/2021,2280,south
26/01/2021,2165,east
26/01/2021,2345,west
27/01/2021,2000,north
27/01/2021,2010,south
27/01/2021,2060,east
27/01/2021,2020,west
28/01/2021,2140,north
28/01/2021,2310,south
28/01/2021,2285,east
28/01/2021,2005,west
29/01/2021,2295,north
29/01/2021,2195,south
29/01/2021,2465,east
29/01/2021,2095,west
30/01/2021,2400,north
30/01/2021,2290,south
30/01/2021,2370,east
30/01/2021,2165,west
31/01/2021,2430,north
31/01/2021,2260,south
31/01/2021,2215,east
31/01/2021,2145,west
1/02/2021,2350,north
1/02/2021,2180,south
1/02/2021,2290,east
1/02/2021,2115,west
2/02/2021,2315,north
2/02/2021,2100,south
2/02/2021,2430,east
2/02/2021,2215,west
3/02/2021,2000,north
3/02/2021,2355,south
3/02/2021,2110,east
3/02/2021,2240,west
4/02/2021,2380,north
4/02/2021,2305,south
4/02/2021,2300,east
4/02/2021,2120,west
5/02/2021,2185,north
5/02/2021,2295,south
5/02/2021,2215,east
5/02/2021,2050,west
6/02/2021,2225,north
6/02/2021,2405,south
6/02/2021,2095,east
6/02/2021,2200,west
7/02/2021,2070,north
7/02/2021,2065,south
7/02/2021,2080,east
7/02/2021,2010,west
8/02/2021,2395,north
8/02/2021,2345,south
8/02/2021,2085,east
8/02/2021,2250,west
9/02/2021,2045,north
9/02/2021,2345,south
9/02/2021,2455,east
9/02/2021,2260,west
10/02/2021,2130,north
10/02/2021,2035,south
10/02/2021,2045,east
10/02/2021,2145,west
11/02/2021,2320,north
11/02/2021,2350,south
11/02/2021,2085,east
11/02/2021,2160,west
12/02/2021,2375,north
12/02/2021,2230,south
12/02/2021,2230,east
12/02/2021,2130,west
13/02/2021,2425,north
13/02/2021,2465,south
13/02/2021,2105,east
13/02/2021,2485,west
14/02/2021,2340,north
14/02/2021,2240,south
14/02/2021,2285,east
14/02/2021,2375,west
15/02/2021,2110,north
15/02/2021,2325,south
15/02/2021,2265,east
15/02/2021,2175,west
16/02/2021,2295,north
16/02/2021,2250,south
16/02/2021,2180,east
16/02/2021,2465,west
17/02/2021,2380,north
17/02/2021,2130,south
17/02/2021,2350,east
17/02/2021,2470,west
18/02/2021,2005,north
18/02/2021,2125,south
18/02/2021,2480,east
18/02/2021,2240,west
19/02/2021,2125,north
19/02/2021,2425,south
19/02/2021,2050,east
19/02/2021,2045,west
20/02/2021,2260,north
20/02/2021,2105,south
20/02/2021,2420,east
20/02/2021,2400,west
21/02/2021,2345,north
21/02/2021,2040,south
21/02/2021,2170,east
21/02/2021,2445,west
22/02/2021,2145,north
22/02/2021,2050,south
22/02/2021,2200,east
22/02/2021,2140,west
23/02/2021,2490,north
23/02/2021,2370,south
23/02/2021,2055,east
23/02/2021,2380,west
24/02/2021,2330,north
24/02/2021,2420,south
24/02/2021,2235,east
24/02/2021,2045,west
25/02/2021,2205,north
25/02/2021,2065,south
25/02/2021,2300,east
25/02/2021,2035,west
26/02/2021,2455,north
26/02/2021,2350,south
26/02/2021,2270,east
26/02/2021,2315,west
27/02/2021,2000,north
27/02/2021,2305,south
27/02/2021,2150,east
27/02/2021,2305,west
28/02/2021,2145,north
28/02/2021,2155,south
28/02/2021,2290,east
28/02/2021,2155,west
1/03/2021,2360,north
1/03/2021,2430,south
1/03/2021,2185,east
1/03/2021,2245,west
2/03/2021,2370,north
2/03/2021,2300,south
2/03/2021,2215,east
2/03/2021,2225,west
3/03/2021,2405,north
3/03/2021,2000,south
3/03/2021,2025,east
3/03/2021,2380,west
4/03/2021,2390,north
4/03/2021,2335,south
4/03/2021,2205,east
4/03/2021,2035,west
5/03/2021,2080,north
5/03/2021,2340,south
5/03/2021,2045,east
5/03/2021,2005,west
6/03/2021,2075,north
6/03/2021,2190,south
6/03/2021,2305,east
6/03/2021,2190,west
7/03/2021,2220,north
7/03/2021,2025,south
7/03/2021,2350,east
7/03/2021,2425,west
8/03/2021,2170,north
8/03/2021,2095,south
8/03/2021,2475,east
8/03/2021,2395,west
9/03/2021,2380,north
9/03/2021,2000,south
9/03/2021,2180,east
9/03/2021,2365,west
10/03/2021,2380,north
10/03/2021,2320,south
10/03/2021,2005,east
10/03/2021,2270,west
11/03/2021,2005,north
11/03/2021,2410,south
11/03/2021,2065,east
11/03/2021,2170,west
12/03/2021,2175,north
12/03/2021,2310,south
12/03/2021,2490,east
12/03/2021,2400,west
13/03/2021,2065,north
13/03/2021,2165,south
13/03/2021,2305,east
13/03/2021,2100,west
14/03/2021,2245,north
14/03/2021,2365,south
14/03/2021,2300,east
14/03/2021,2340,west
15/03/2021,2330,north
15/03/2021,2445,south
15/03/2021,2390,east
15/03/2021,2210,west
16/03/2021,2365,north
16/03/2021,2500,south
16/03/2021,2235,east
16/03/2021,2480,west
17/03/2021,2065,north
17/03/2021,2325,south
17/03/2021,2480,east
17/03/2021,2265,west
18/03/2021,2440,north
18/03/2021,2020,south
18/03/2021,2115,east
18/03/2021,2075,west
19/03/2021,2035,north
19/03/2021,2495,south
19/03/2021,2340,east
19/03/2021,2220,west
20/03/2021,2380,north
20/03/2021,2360,south
20/03/2021,2325,east
20/03/2021,2340,west
21/03/2021,2300,north
21/03/2021,2030,south
21/03/2021,2110,east
21/03/2021,2490,west
22/03/2021,2420,north
22/03/2021,2030,south
22/03/2021,2450,east
22/03/2021,2315,west
23/03/2021,2470,north
23/03/2021,2240,south
23/03/2021,2155,east
23/03/2021,2005,west
24/03/2021,2005,north
24/03/2021,2075,south
24/03/2021,2080,east
24/03/2021,2395,west
25/03/2021,2435,north
25/03/2021,2055,south
25/03/2021,2130,east
25/03/2021,2365,west
26/03/2021,2320,north
26/03/2021,2325,south
26/03/2021,2210,east
26/03/2021,2225,west
27/03/2021,2465,north
27/03/2021,2175,south
27/03/2021,2145,east
27/03/2021,2085,west
28/03/2021,2310,north
28/03/2021,2070,south
28/03/2021,2355,east
28/03/2021,2410,west
29/03/2021,2475,north
29/03/2021,2005,south
29/03/2021,2025,east
29/03/2021,2265,west
30/03/2021,2090,north
30/03/2021,2390,south
30/03/2021,2410,east
30/03/2021,2035,west
31/03/2021,2475,north
31/03/2021,2135,south
31/03/2021,2440,east
31/03/2021,2105,west
1/04/2021,2405,north
1/04/2021,2000,south
1/04/2021,2480,east
1/04/2021,2495,west
2/04/2021,2260,north
2/04/2021,2100,south
2/04/2021,2480,east
2/04/2021,2325,west
3/04/2021,2345,north
3/04/2021,2005,south
3/04/2021,2175,east
3/04/2021,2330,west
4/04/2021,2480,north
4/04/2021,2455,south
4/04/2021,2165,east
4/04/2021,2355,west
5/04/2021,2270,north
5/04/2021,2415,south
5/04/2021,2150,east
5/04/2021,2215,west
6/04/2021,2440,north
6/04/2021,2435,south
6/04/2021,2255,east
6/04/2021,2260,west
7/04/2021,2020,north
7/04/2021,2125,south
7/04/2021,2120,east
7/04/2021,2070,west
8/04/2021,2135,north
8/04/2021,2050,south
8/04/2021,2400,east
8/04/2021,2040,west
9/04/2021,2265,north
9/04/2021,2340,south
9/04/2021,2245,east
9/04/2021,2450,west
10/04/2021,2385,north
10/04/2021,2255,south
10/04/2021,2065,east
10/04/2021,2295,west
11/04/2021,2415,north
11/04/2021,2355,south
11/04/2021,2425,east
11/04/2021,2150,west
12/04/2021,2285,north
12/04/2021,2315,south
12/04/2021,2080,east
12/04/2021,2305,west
13/04/2021,2115,north
13/04/2021,2380,south
13/04/2021,2195,east
13/04/2021,2325,west
14/04/2021,2045,north
14/04/2021,2370,south
14/04/2021,2485,east
14/04/2021,2085,west
15/04/2021,2185,north
15/04/2021,2275,south
15/04/2021,2050,east
15/04/2021,2320,west
